SITE_NAME,COEFF_VARIATION
0360BB,1.5399003967878242
0360BR,0.050499317200369424
0360KO,0.08903284418448315
0361BB,0.08241090758513914
0361BR,0.022262053859292353
0361KO,0.08564288476128835
0362BB,0.10297482223034764
0362BR,0.040350167779775306
0362KO,0.016434347901857757
0363BB,0.3646713095159905
0363BR,0.43218506581393407
0363KO,0.08259587004842033
0364BB,0.03601108967106075
0364BR,0.6252161355882977
0364KO,0.6110393200580388
0365BB,0.17567973926746794
0365BR,0.34054898068379114
0365KO,0.18968990755227588
0366BB,1.3808006154522123
0366BR,0.7095509844854739
0366KO,0.220042689606036
0367BB,0.0010241121687572952
0367BR,0.09488161568608904
0367KO,0.04686517339210798
0368BB,0.13578386766092823
0368BR,0.002156282931085094
0368KO,0.04107630036739332
0369BB,0.37049151043914985
0369BR,0.04190438386623584
0369KO,0.054026092184946
0370BB,1.430385098431256
0370BR,0.17009206776639924
0370KO,0.04356933934453654
0371BB,0.15202017128345774
0371BR,0.14582394676465693
0371KO,0.08405589425299961
0372BB,1.3038396513097223
0372BR,0.31649210875794953
0372KO,1.4057828747310235
0373BB,0.04088651871983858
0373BR,0.42066400244983576
0373KO,0.06838394771671061
0374BB,0.021353892438121958
0374BR,0.33184782806850793
0374KO,0.21797665324870175
0375BB,0.10151826493126849
0375BR,0.10859708658964014
0375KO,0.11936576367207125
0376BB,0.12820726126403614
0376BR,0.7048007426932362
0376KO,0.07734637041003088
0377BB,0.03762482672398478
0377BR,0.6365817402940188
0377KO,0.04143649524468151
0378BB,1.0268899600070551
0378BR,0.20375087902497116
0378KO,0.14203741470344264
0379BB,0.07576544084820154
0379BR,0.45701106119693474
0379KO,0.06459344565779407
0380BB,0.0023472648172627062
0380BR,0.1605753586941158
0380KO,0.6021497596566848
0381BB,0.027486310700364298
0381BR,0.942145970821331
0381KO,0.04409141284284822
0382BB,0.10626296053794133
0382BR,0.08338333733306566
0382KO,0.40987379006005636
0383BB,1.4720186328505975
0383BR,0.08949659209904227
0383KO,0.08918639899686202
0384BB,1.5360864772787803
0384BR,0.2193468650918787
0384KO,0.09548088778566673
0385BB,0.13483410748813135
0385BR,0.71619058789268
0385KO,0.1504646090972276
0386BB,0.10090690464745776
0386BR,0.682644960841141
0386KO,0.6497750918001874
0387KO,0.05625487517895145
0388BB,0.03506277419123619
0388BR,0.7097524073817821
0388KO,0.09231484740517794
0389BB,0.03413976048632269
0389BR,0.0541953879786636
0389KO,0.03833389248171891
0390BB,0.038169164372866514
0390BR,0.6124834127261001
0390KO,0.08413239091755874
0391BB,1.3426609112450427
0391BR,0.30787306799869185
0391KO,0.20895721873750542
0392BB,0.04350944818083849
0392BR,0.8022993147804542
0392KO,0.11137230614195895
0393BB,0.06633789714403165
0393BR,0.5163719426338397
0393KO,0.18404101879182344
0394BB,0.19217611654862524
0394BR,0.05235913884147718
0394KO,0.14206009761103924
0395BB,0.09422827137219722
0395BR,0.3249547057019105
0395KO,0.04606271249503361
0396BR,0.04114460987928356
0396KO,0.05905613280840455
0397BB,0.12890093818441045
0397BR,0.03139216353303143
0397KO,1.1553466299017456
0398BB,0.23775248977362665
0398KO,1.1140210037194205
0399BB,0.11857985051341305
0399BR,0.01371730336862299
0399KO,0.10060198984728468
0400BB,0.04740608820605483
0400BR,0.07971205244878962
0400KO,0.3682786398331217
0401BB,0.16566708170675445
0401BR,0.43129810513381545
0401KO,0.06416365039218702
0402BB,0.05892078174631205
0402BR,0.6794117725081594
0402KO,0.0769170963575815
0403BB,0.5860918185977003
0403BR,0.2332307359185119
0403KO,0.07349497473449013
0404BB,0.7540991276700322
0404KO,0.0917145661190665
0405BB,0.19697815501175517
0405BR,0.4417110096391468
0405KO,0.347527900791841
0406BB,0.8096015706758986
0406BR,0.5055453352677398
0406KO,0.175698188541339
0407BB,0.13328723783708443
0407BR,0.3743944196473316
0407KO,0.4094856363433229
0408BB,1.481447150834898
0408BR,0.3192667891323367
0408KO,0.08122757580619498
0409BB,0.12223106174424517
0409BR,0.22519375884019155
0409KO,1.4680744607013398
0410BB,0.11167949064335263
0410BR,0.3551255900106383
0410KO,0.3454980811828038
0411BB,0.15713412340162541
0411BR,0.3330866485930786
0411KO,0.8427155835464598
0412BB,0.0035197737250741963
0412BR,0.34009262847575894
0412KO,0.177335332230313
0413BB,0.05634542278122815
0413BR,0.01808583967857397
0413KO,0.08262775959059114
0414BB,1.4428764317327616
0414BR,0.41649139212185027
0414KO,0.11926720202992928
0415BB,0.19468848900119348
0415BR,0.15931240542863834
0416BB,1.2655951444073978
0416BR,0.08084930113797305
0416KO,0.39280308208006903
0417BB,0.04245958746190928
0417BR,0.07266968941953708
0417KO,0.03539668717547517
0418BB,0.0705754816835228
0418BR,0.053474712938168134
0418KO,0.17136530100487476
0419BB,0.36848836568967175
0419BR,0.07332539007345248
0419KO,0.16052492970950974
0420BR,0.8199772326548466
0420KO,0.10636306392849379
0421BB,0.10973480024450867
0421KO,0.1461338656375013
0422BB,0.581490879425264
0422BR,0.08713536614995977
0422KO,0.125432717486453
0423BB,0.49722744596449836
0423BR,0.06269883044529809
0423KO,0.21405914646857163
0424BB,0.05901125428955669
0424KO,0.2770364922794864
0425BB,0.05402831140080787
0425BR,0.32621983978891533
0425KO,0.06605902490184351
0426BB,0.2355368127830537
0426BR,0.0853316939298286
0426KO,0.23626637016608065
0427BB,0.2532432102827243
0427BR,0.09144347419126518
0427KO,1.3739966124677923
0428BB,0.028623624823403894
0428BR,0.06807045082094305
0428KO,0.07876560035181941
0429BB,0.07925844069529654
0429BR,0.49511710030960104
0429KO,0.06679525803562616
0430BB,0.08656031300129012
0430KO,1.0365168710962704
0431BB,0.09827359780734579
0431BR,0.46775771157151286
0431KO,0.3068741721299491
0432BB,0.11155734114364019
0432BR,0.047735729105109564
0432KO,0.065015558630704
0433BB,0.06941904894022696
0433BR,0.08007023937090994
0433KO,0.246311086853474
0434BB,0.08390853566825596
0434BR,0.4651306253258294
0434KO,0.10499250915211927
0435BB,0.05753478117120706
0435BR,0.4717150383839776
0435KO,0.004396199152244164
0436BB,1.2669300386537707
0436BR,0.2595354027327704
0436KO,0.09562692523630528
0437BB,0.07352201808045236
0437BR,0.06546791456004075
0437KO,0.11379252642036619
0438BB,0.03060562622594255
0438BR,0.618791136529666
0438KO,0.09945316755133529
0439BB,0.037092756073042354
0439BR,0.820073663269382
0439KO,0.13032406706658933
0440BB,0.07661581380251185
0440BR,0.17103952578317866
0440KO,0.08735631747142014
0441BB,0.21857977353343672
0441BR,0.06810476387123701
0441KO,0.07566752622869448
0442BB,0.04676424414475215
0442BR,0.04956571838781613
0442KO,0.10213514949997017
0443BB,0.13821192023242346
0443BR,0.5318927115777162
0443KO,0.13737874576853387
0444BB,0.006581697331195261
0444BR,0.22603520674404673
0444KO,0.05237431567849687
0445BB,0.04919068722007963
0445BR,0.4240097476483335
0445KO,0.21189032010572514
0446BB,0.0925836126841867
0446BR,0.7113376313386929
0446KO,0.560655138617996
0447BB,0.08166553322058429
0447BR,0.004489018754938404
0447KO,0.08246075952566466
0448BB,0.043362836670675316
0448BR,0.3972295307925491
0448KO,0.07635774622973875
0449BB,0.0655727099736969
0449BR,0.049392118513738696
0449KO,0.09062576325821642
0450BB,0.21037884292675124
0450BR,0.08158122699045432
0450KO,0.06279215231852156
0451BB,0.06896038655255014
0451KO,0.10188041128243887
0452BB,0.0575472442268512
0452KO,0.09498495753880001
0453BB,0.07657039328872682
0453BR,0.28451336798742227
0453KO,0.5815169138191628
0454BB,0.049703687994230604
0454BR,0.08146167714046092
0454KO,0.11224436762749043
0455BB,0.033854878368242546
0455KO,0.03525006908580364
0456BB,0.25014651775558533
0456BR,0.072493584986789
0456KO,0.21226934323064522
0457BB,0.1255067194091708
0457BR,0.4227673339686881
0457KO,0.06948113563871709
0458BB,0.22354060545799778
0458BR,0.000862128209935591
0458KO,0.683071539609419
0459BB,0.03873403703676501
0459BR,0.505041266591941
0459KO,1.1007700301450756
0460BB,0.036074446682104376
0460BR,0.5058351730194707
0460KO,0.05461953741006285
0461BB,0.036287029938000384
0461BR,0.040506655755548376
0461KO,0.06294932908196968
0462BB,0.010502364181090683
0462BR,0.11296935811265188
0462KO,0.03726978535027306
0463BB,0.1556927438192949
0463BR,0.13547858353697198
0463KO,0.0715719219900995
0464BB,0.1288390586955426
0464BR,0.8484332387886278
0464KO,0.03708853231867474
0465BB,0.04277642391855953
0465BR,0.17059531795680644
0465KO,0.04394478104269152
0466BB,0.18875264117222876
0466BR,0.30202904663505825
0466KO,0.1710783519857348
0467BB,0.10048255885543828
0467BR,0.10052951719079016
0467KO,0.08295624434136147
0468BR,0.2642474843574568
0468KO,0.08600432446778764
0469BB,0.05868958517602504
0469BR,0.1785681289418313
0470BB,0.0441300249811997
0470BR,0.45012743743903916
0471BB,0.10926213565977144
0471BR,0.19509310244042194
0472BB,
0472BR,0.9230445346550625
0473BB,0.15189826614371693
0473BR,0.6156714170800778
0473KO,0.0841047774297577
0474BB,0.07557025652886806
0474BR,0.4248129943242446
0474KO,0.2780885610361294
0475BB,0.2007973516817271
0475BR,0.11209216035922723
0475KO,0.43388980253981724
0476BB,0.03555938483941694
0476BR,0.044866685000124015
0476KO,0.17669596869756665
0477BB,0.0912693787080729
0477BR,0.1139026404809286
0477KO,0.04893267325811706
0478BB,0.0904541560703439
0478BR,0.4281688703421665
0478KO,0.09827533170653664
0479BB,0.032047620197369474
0479BR,0.5479269542547371
0479KO,0.06741657175589182
0480BB,0.09426336101630846
0480BR,0.25030877030802384
0480KO,0.25086043696872057
0481BR,0.4364202193029038
0481KO,0.3241606574621388
0482BB,0.06505205673682547
0482BR,0.7242770390806169
0482KO,0.2206381426998428
0483BB,0.1184148873739768
0483BR,0.23960286108584977
0483KO,0.11597303610459385
0484BB,0.04060793727373999
0484BR,0.5671708925385809
0484KO,0.09109281882625357
0485BB,0.20958231070109506
0485BR,0.8060306451640374
0485KO,0.04944040955316518
0486BB,0.09356334514635567
0486BR,0.42485098079379474
0486KO,0.2004747597694379
0487BB,0.11302021443287256
0487BR,0.043823565977209905
0487KO,0.24906670490009813
0488BB,0.18045619875623553
0488BR,0.15165075274651124
0488KO,0.13240520197160618
0489BB,0.10841823702339685
0489BR,
0489KO,0.22120936057542762
0490BB,0.10526698104201447
0490BR,0.44162004123216053
0491BB,0.01331312026010904
0491BR,0.45605589551823494
0492BB,0.004399398191085871
0492BR,0.6689650138727441
0492KO,0.8489020554146947
0493BB,0.011984401138251237
0493BR,0.680981003347297
0493KO,0.7798504246587746
0494BB,0.05347387014089936
0494BR,0.5897675699103857
0494KO,0.17490147643050188
0495BB,0.049590351509867625
0495BR,0.12297898024474767
0495KO,0.1515709460346795
0496BB,0.170366545532693
0496BR,0.43489845010696265
0497BB,0.31081158999683045
0497BR,0.08491756026927723
0497KO,0.003190081643724184
0498BB,0.08419184197640524
0498BR,0.13370931895258786
0499BB,0.13175995885968392
0499BR,0.08891659484999337
0500KO,0.07967862176134062
0509KO,0.0008713577094104099
0510BB,0.17739346063992137
0519BB,0.020284784454781428
0524BR,0.06383829467952268
0524KO,0.05362589415158758
0529KO,0.3521312128354569
0530KO,0.04408192817371689
0531BB,0.1558375454008192
0531KO,0.2773289534010827
0539BB,0.0
0546BR,0.8192429810863802
0547BB,0.0
0558BB,0.16886132088036956
0561BB,0.16521324584463118
0561BR,0.5388531188612995
0563BB,0.0
0564BR,0.1406574755582419
0567BR,0.09270298107606062
0573BB,0.10878289881371242
0576BB,0.05185449728701348
0576BR,0.004522106893113713
0579BB,0.0931200579078644
0579BR,0.3800933124658922
0580BB,0.0968762019470891
0585BR,0.024517903884741964
0589BB,0.037626025975772234
0590BB,0.4460139367644504
0592BB,0.1479357585659115
0593BB,1.1911177437815532
0596BB,0.019234565731272864
0598BB,0.02092235964492792
0600BR,0.15661432613742707
0600KO,0.19118385542129382
0601BR,0.17741332043514318
0602BR,0.6501396213176917
0602KO,0.12669936980531146
0603KO,0.09075629434848531
0605BB,0.19088788341416882
0605KO,0.33426453784776494
0606BB,0.08870490749300153
0606KO,0.546246272601588
0608KO,0.02167169024112191
0609BR,0.46744594783423443
0610BR,0.004266431465971909
0611BR,0.07084099511151172
0611KO,0.1198973385963947
0612BB,0.08956819956686718
0613BB,0.23896692636764563
0613BR,0.8675054071733892
0614BR,0.733312898110435
0614KO,0.12618239051575814
0615BB,0.07259788226126186
0615BR,0.07156092269729177
0615KO,0.038987632809952065
0616BB,0.13530817404561088
0616BR,0.9568213988992404
0617BR,0.8728659665330233
0618BR,0.06164785369401958
0619KO,0.23898886670240613
0620BR,0.8171158324661243
0620KO,0.8527524166072021
0621BB,1.4142135623730951
0621BR,0.2220229476325584
0621KO,0.06822997550135058
0623BR,0.2771685704570606
0624BR,0.065281326586557
0625BR,0.14480425266360575
0625KO,0.03804032840441332
0626KO,0.1601406694709757
0627BR,0.04256930206794113
0627KO,0.06372922397268167
0628BR,0.10171388889325204
0630KO,
0631BR,1.1647743396864985
0632BR,0.14155171349232884
0632KO,0.1766284278349908
0633BR,0.09361607420547195
0635BR,0.899053339955896
0636BR,0.15671054845280843
0638BR,0.06002020032157583
0639BR,0.04954129967892815
0641BR,0.11433860935938693
0643BR,0.16644404614974145
0644BR,0.1732681227137975
0645BR,0.4044758739058676
0647BR,0.19186708425451018
0648BR,0.12195098952094267
0649BR,0.08636234342231314
0650BR,0.5730552934330452
0652BR,0.19754695212854642
0654BR,0.1815417887562378
0660BR,0.1923837404680453
0662BR,0.2237193548287308
0663BR,0.13907004395697836
0664BR,0.07253846406143498
0665BR,0.0015390939340799727
0666BR,0.11353891629708202
0667BR,0.0733292972836384
0668BR,0.08819334598317481
0670BR,
0671BR,0.21048444265937233
0672BR,0.822894967446564
0675BR,0.02107865880492668
0679BR,0.3616087580881389
0682BR,0.20750745301400103
0684BR,0.22103391310645226
0688BR,0.13063356034314275
0690BR,0.07421358476082357
0693BR,0.3450827848724731
0694BR,0.12428287457396835
0697BR,0.4566820857612283
0698BR,0.15737640564263655
0699BR,0.7997945381333217
0701KO,0.10344393822217653
0703BR,0.8265959993076202
0705BR,0.3783403104012733
0710BR,0.01142949424503226
0711BR,0.559094969118698
0712BR,0.5441971546634705
0714BR,0.9091224700013444
0715BR,0.6333179038617578
0717BR,0.7425140237086357
0719BR,0.06472831202925154
0811BB,0.09720958723068812
0998BR,0.040682288925710616
0999KO,0.08900581455158403
1001BB,0.04856592322222292
1001BR,0.07367955425658643
1001KO,0.014313615572670867
1002BB,0.6066816121899914
1002BR,0.09787235962177501
1002KO,0.6480510793717363
1003BB,0.21429178197332358
1003BR,0.09541070677537518
1004BB,0.05116424781853406
1004BR,0.4515862501882999
1004KO,1.5404005670651912
1005BB,0.21297138555235454
1005BR,0.050118586260134886
1005KO,0.39647794027048117
1006BB,0.04625538854521995
1006BR,0.06952111780593712
1007BB,0.0018377612792394426
1007BR,0.08331532446402994
1007KO,0.22604837316950466
1008BB,0.34845951677016457
1008BR,0.47183609802349585
1008KO,0.2522521392709034
1009BB,0.08873718003809007
1009BR,0.5295707184112247
1009KO,0.14000670558192324
1010BB,0.1185466156415292
1010BR,0.04636223950414698
1011BB,0.08096974720927967
1011KO,0.3075142133617045
1012BB,0.007705907542567692
1012BR,0.08894490986884918
1012KO,0.07592862302093471
1013BR,0.08882670150250974
1014BB,0.20370749722512418
1014BR,0.02733042460221288
1014KO,0.11509522821782471
1015BB,0.09861836972031013
1015BR,0.0886349310700144
1016BB,0.04974380693938768
1016BR,0.036149798040355986
1016KO,0.07404472207647463
1017BB,1.6314393005663363
1017BR,0.10420755345138441
1017KO,0.09255644588745156
1018BB,1.3932441713981383
1018BR,0.010357757356670577
1018KO,0.1101355527457938
1019BB,1.111880665705055
1019BR,0.08129488847516135
1019KO,0.07085448753774184
1020BB,1.5113246702984753
1020BR,0.07160834268404721
1020KO,0.04185983297737296
1021BB,0.17542316995505047
1021BR,0.685660844556652
1021KO,0.6183057360693393
1022BB,0.007705289761535741
1022BR,0.44813571983472233
1022KO,0.1837707323298775
1023BB,0.054247225730051966
1023BR,0.0689448079820993
1024BB,1.2959268132797446
1024BR,0.17328001546643462
1024KO,0.1189320525001278
1025BB,0.016228567969903816
1025BR,0.3069548712478662
1025KO,0.05995110455684862
1026BB,0.04964129173854898
1026BR,0.16560457390887665
1027BR,0.11525545810581171
1027KO,0.1528736805233183
1028BB,1.3113822692588981
1028BR,0.645634898940938
1028KO,0.0501531541030731
1029BB,0.09876227199329375
1029BR,0.03816785129264917
1029KO,0.39291309658913726
1030BB,0.007931336825850434
1030BR,0.5091526651917488
1030KO,0.4381283098431907
1031BB,2.883829702038773
1031BR,0.9589626769870174
1032BB,0.042934765058284724
1032BR,0.4878973312962511
1033BB,0.04744299407898146
1033BR,0.032155782416897295
1033KO,0.13901093342580312
1034BB,0.16132243744638028
1034BR,0.43298352428484005
1036BB,0.24552978361242286
1036BR,0.3741520293608808
1036KO,0.30436574061473215
1037BB,0.07091890767893062
1037BR,0.07015340816287217
1037KO,0.2758433104737542
1038BB,0.08194227385429306
1038BR,0.09666767571371654
1038KO,0.08774298339648995
1039BB,0.013483517646388145
1039KO,0.42465863567443807
1040BB,0.08008209431591144
1040BR,0.5353654772242661
1040KO,1.1049160874484905
1041BB,0.028599747668397204
1041BR,0.5752899324290563
1042BB,0.020411020320783287
1042BR,0.07686317080487805
1042KO,0.0609306997565382
1043BB,1.3660122642050379
1043BR,0.05831646220131547
1043KO,0.10252352365295918
1044BB,0.18747303866722037
1044BR,0.01570608048674434
1045BB,0.09013049307684437
1045BR,0.22887405525802706
1045KO,0.05478779515357584
1046BB,0.15485181968922446
1046BR,0.03172670339676909
1047BB,0.07336380225911758
1047BR,0.44199607690571974
1047KO,0.045281354619761384
1048BB,0.07614992398164958
1048BR,0.42623908795318616
1048KO,0.05620964473778626
1049BB,0.0004385498294047896
1049BR,0.24678050061581477
1049KO,0.09660182530713866
1050BB,0.011906489858135427
1050BR,0.32480981104377554
1050KO,0.08654784964757153
1051BR,0.3082272718715765
1051KO,0.12708232522665014
1052BB,0.08059029477563047
1052BR,0.20243877303824193
1052KO,0.003116563840330918
1053BB,0.06226700671441728
1053BR,0.03934761951720776
1053KO,0.12929804365984326
1054BB,0.15174794404766373
1054BR,0.7719743529120309
1054KO,0.08721795089994458
1055BB,0.43518689537187943
1055BR,0.4713761861823658
1055KO,0.16165690978335678
1056BR,0.1357525022635877
1056KO,0.05260958428616142
1057BR,0.218717751559739
1057KO,0.38893307352120077
1058BR,0.055888183108386814
1058KO,0.14327217494806543
1059BB,0.04658743574293181
1059BR,0.36830669504747715
1059KO,0.1286763837984228
1060BR,0.8415384618377718
1060KO,0.07277815332611604
1061BB,0.024376476422518608
1061BR,0.06552481375552016
1062BB,0.06823360840070933
1062BR,0.7971088131099574
1063BB,0.530306908140429
1063BR,0.34448822419475356
1063KO,0.0691304386179317
1064BB,0.6576961090356462
1064BR,0.11589992700817395
1064KO,0.19101512292078496
1065BB,0.07847859012684404
1065BR,0.34724846096573503
1065KO,0.09897577809751619
1066BB,0.08995440288879741
1066BR,0.30487429693271245
1066KO,0.5299595121063279
1067BB,0.05077289863364353
1067BR,0.8289922443055786
1067KO,0.35346894373482424
1068BB,0.10220498505312883
1068BR,0.06518077811221246
1068KO,0.07456521764237964
1069BB,0.05910424957842847
1069BR,0.16005083490199215
1069KO,0.31051125354591175
1070BB,0.010337450164182234
1070BR,0.0064926118794557015
1070KO,0.0793200751398318
1071BB,0.27921660251518815
1071BR,0.08380875909028468
1071KO,0.20171196037679792
1072BB,0.03283194777049656
1072BR,0.49064220859896046
1072KO,0.04916249972354395
1073BB,0.004803856436948927
1073BR,0.006122956416273443
1073KO,0.267559873238398
1074BB,0.0202040259888236
1074BR,0.37086452817164217
1075BR,0.21430079271211624
1075KO,0.07196204105183843
1076BB,0.13507948870846603
1076BR,0.5786114537688231
1077BB,0.1067256518275428
1077BR,0.3543884967104735
1078BB,0.03633797353417518
1078BR,0.1904097737404719
1079KO,0.06445021463724594
1080BB,0.0570425534555078
1080KO,0.0578815125876573
1081BB,1.278810136188437
1081BR,0.3011915859290242
1081KO,0.137247146982909
1082BB,0.3372706189842992
1082BR,0.7515904081036128
1082KO,0.10498752494867009
1083BB,0.003641170180351062
1083BR,0.6904606800077948
1083KO,0.11321876064487038
1084BR,0.08438866789210948
1084KO,0.07978422682946176
1085BB,1.4651134394023928
1085BR,0.11880867614547212
1085KO,0.13420545386815408
1086BR,0.0874461405934505
1086KO,0.10764829090076422
1087BB,0.18934157078473188
1087BR,0.07510994146551556
1087KO,0.24775619505808402
1088BR,0.11020658100692098
1088KO,0.5640978217489575
1089BB,0.09710838411819046
1089BR,0.7263342790602996
1089KO,0.08202260868540301
1090BB,0.12148094380557876
1090BR,0.05680391188750111
1090KO,0.0423705994361633
1091BB,0.0007622618723809706
1091BR,0.08662511855648297
1091KO,0.04925420765157671
1092BB,1.372558567058632
1092BR,0.06800921923531146
1092KO,0.05412194449675911
1093BB,0.013085991856220091
1093BR,0.06366553917787228
1093KO,0.33453960132794924
1094BB,1.3594585836158062
1094BR,0.05679011193803665
1094KO,0.007503000354958317
1095BB,0.21653718536513358
1095BR,0.10948643325871243
1096BB,0.13151751212856455
1096BR,0.15864154615146742
1096KO,0.3525074087518528
1097BB,0.005540948506953485
1097BR,0.0922964082656738
1097KO,0.07581202894330177
1098BB,0.05709450398619052
1098BR,0.09175626954304772
1098KO,0.18028609370569135
1099BB,0.044743302129158787
1099KO,1.4182959132286372
1100BB,
1100BR,0.5850116090680267
1100KO,0.1575184164798442
1101BR,0.6174993238187628
1102BB,0.013727092931564815
1102BR,0.1166947075848607
1102KO,0.06173703596179982
1103BR,0.0874779269884011
1103KO,1.5483656691033938
1104BB,0.13236769820536262
1104BR,0.08755702762434586
1104KO,0.14921154833063013
1105BB,1.3034651554547478
1105BR,0.021119743559607343
1105KO,0.10377818057639634
1106BB,0.03672980074873823
1106BR,0.1571601205599864
1106KO,
1107BB,0.6976104616006451
1107BR,0.2692863208190614
1107KO,0.599488913232238
1108BB,0.21508072166917064
1108BR,0.09111328452169005
1109BB,0.21476752154938797
1109BR,0.09514978522236475
1109KO,0.9740497168309694
1110BB,
1110BR,0.039669839284851995
1111BB,0.16259371456589616
1111BR,0.07654031230431682
1111KO,0.14805788779053436
1112KO,0.5267108549765548
1113BR,0.1008941684433673
1113KO,0.159576376777654
1114BB,0.6332752890114878
1114BR,0.08632028678107993
1114KO,0.15874481969909415
1115BB,0.03091143377308883
1115BR,0.08889534742092585
1115KO,0.09665173112546994
1116BR,0.17950137176838757
1117BR,0.22023942980251282
1117KO,0.26733238428253064
1118BR,0.09428766595962315
1118KO,0.04648411067605338
1119BB,0.21305794950707
1119BR,0.1734090905271169
1119KO,0.03160828483138227
1120BB,0.6577737499409745
1120KO,1.314670650479911
1121BB,0.34272803065671986
1121BR,0.08896790269768495
1122BR,0.05313685228653383
1123BB,0.0
1123BR,0.48827968032145924
1123KO,1.3945045127669682
1125BB,0.40471944544615396
1125BR,0.011639617797309425
1125KO,0.25728924334427433
1126BR,0.19051471687824578
1127BR,0.043606433320375115
1127KO,0.12325496166430726
1128BB,0.006884652602924744
1128BR,0.1334809354173078
1128KO,0.1251896589634745
1129BB,0.8614429455936656
1129BR,0.0945120309927565
1129KO,0.6759013143249489
1130BR,0.0404444882837636
1131BB,0.07559419704264889
1131BR,0.061107474494707256
1132BR,0.0759140402365579
1133BR,0.11863137853156962
1134BB,0.0016718942661422729
1134BR,0.8167464837054893
1135BR,0.054282908191193587
1136BR,0.17649697278784515
1136KO,0.6364122193086125
1137BR,0.2630472049692214
1137KO,0.4194377025850075
1138BR,0.7066487732563737
1138KO,0.04859703374709946
1139BB,0.12172375882262824
1139BR,0.6945023925948993
1139KO,1.1687979284320533
1140BR,0.1105132777270795
1140KO,0.09117928054485239
1141BR,0.11242110725432937
1141KO,0.051098524259242745
1142BB,0.23732853475873972
1142BR,0.24636458997274926
1142KO,0.007293029581744661
1143BR,0.09177329855765447
1144BB,0.7368157215032751
1144BR,0.028821438905671154
1144KO,0.022629747959132692
1145BR,0.2515864179783312
1145KO,1.4379607610997236
1146BB,0.9364812623113863
1146BR,0.032371944441779855
1146KO,0.0600335879344408
1147BR,0.038967523866774316
1147KO,0.14476919114476247
1148BB,0.21830211543313055
1148BR,0.05159948761270843
1149BR,0.12943058186121525
1150BR,0.5071702380441344
1150KO,0.17978686056265103
1151BB,0.05948754970729112
1151BR,0.42331757530380415
1151KO,0.10452547571002253
1152BB,0.007528048220510541
1152BR,0.05057232585470441
1152KO,1.253321149842243
1153BB,0.19573145882274012
1153BR,0.03596907292938127
1153KO,1.1687487966128902
1154BB,0.011559766383432101
1154BR,0.4689984089732197
1154KO,0.07185498141212386
1156BB,0.5977686180250538
1156BR,0.05122411298045386
1157BR,0.04276598034767851
1158BR,0.056798337689712625
1159BR,0.047794946040422816
1159KO,1.3739778181369526
1160BR,2.049124909970943
1161BR,0.07697598992538353
1161KO,0.17406530812147303
1162BR,0.09728339151554152
1162KO,0.1405127288911313
1163BR,0.08703213555762179
1163KO,0.03532301067768595
1164BR,0.12409263979482915
1164KO,1.0854418152400416
1165BR,0.07907993625322202
1166BR,0.1076224122432957
1166KO,0.08445425202842724
1167BR,0.2600185536784146
1168BR,0.471102804232623
1169BR,0.03884174508986295
1169KO,0.6403330769176208
1170BB,
1170BR,0.23716766205916864
1171BR,0.09797790959093744
1172BR,0.08309131778201695
1173BR,0.5672143504654403
1175BR,0.004868305988012397
1176BR,0.09405554078886517
1177BR,0.06853639225279498
1177KO,0.3983233138925992
1178BR,0.1601510795208894
1178KO,1.390360372016569
1179BB,
1179BR,0.08687094601781997
1180BR,0.08781714864312887
1181BR,0.08165571511688036
1182BR,0.06708902782297375
1183BR,0.06867309914573372
1184BR,0.03963002850677793
1185BR,0.1000087045197125
1186BR,0.035878584553296775
1186KO,0.2472401332820096
1187BR,0.09052507751483953
1188BR,0.058134114766586975
1189BR,0.1152321988339618
1190BR,0.07714065594259754
1191BR,0.16383512133933573
1192BR,0.03955672236649737
1193BR,0.005584311385400135
1194BR,0.09150126164164103
1195BR,0.46758954898510996
1197BR,0.6962926048028006
1199BR,0.40688707791230244
1200BR,0.030968180197950987
1202BR,0.17330059524115593
1203BR,1.202582120512682
1203KO,
1204BR,0.7366696653151822
1205BR,0.34561446054745737
1206BR,0.08572766537141825
1207BR,0.14870785033191483
1208BR,0.18497859951372128
1209BR,0.023358414680493413
1210BR,0.05747436377644319
1211BR,0.06287310367451357
1212BR,0.061617219705957585
1213BR,0.2980579281942061
1214BR,0.12141776957277327
1215BR,0.127856261483567
1216BR,0.1499702484351024
1217BR,0.07432462044629896
1218BR,0.15909575325779274
1219BR,0.18001899756936646
1220BR,0.11463721129476931
1221BR,0.08865958153946907
1222BR,0.5754259237026488
1223BR,1.0032494015505335
1224BR,0.8288104419886687
1225BR,0.2985977966047743
1226BR,0.18173914052775078
1227BR,0.07418902038914287
1228BR,0.4480256799830097
1230BR,0.09946333895255906
1232BR,0.19626817014719103
1233BR,0.6493189130325382
1237BR,0.1044320240927185
1239BR,0.11784342957947533
1240BR,0.08905306860366552
1242BR,0.06286638464497334
1243BR,0.0883138457984981
1244BR,0.6600395904725622
1245BR,0.1209778161285171
1246BR,0.6241116741111352
1247BR,0.058203121661311565
1248BR,0.08255340471036358
1249BR,0.7505791810542538
1250BR,0.1200177086113765
1251BR,0.5138980747109295
1252BR,0.07744329863799897
1253BR,0.10109098659568819
1254BR,0.12485574006808538
1255BR,0.15335406895649922
1256BR,0.14000142054603126
1258BR,0.13721064501699515
1259BR,0.7829129701326176
1260BR,0.3648612420507019
1261BR,0.1847896357771848
